paper_id,artifact_set_id,year,problem,stratum,source_route,marker_only_page_count,marker_count,fully_marker_only,formal_body_substantive_content_present,marker_semantics,page_boundary_preserved,structural_non_page_local,confirmed_missing_page_count,legitimate_blank_page_count,unresolved_page_count,governed_duplicate,shared_formal_path,shared_body_sha,formal_body_path,formal_body_sha256,source_path,source_sha256,identity_binding_valid,membership_binding_valid,artifact_binding_valid,source_binding_valid,classification,root_cause_category,repair_required,repair_layer,review_evidence_repair_required,human_rereview_required,confidence,notes
CUMCM-1992-A-001,derived/scale/papers/CUMCM-1992-A-001,1992,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,1,1,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,1,1,0,6D45B274DAC003D8F877953199BDDA67DE1BB71644F115208DB1E8E34A9CB7C2,derived/scale/papers/CUMCM-1992-A-001/paper.md,6D45B274DAC003D8F877953199BDDA67DE1BB71644F115208DB1E8E34A9CB7C2,1992年数学建模国赛优秀论文/1992年A题优秀论文③ 施肥效果分析.pdf,F784800B2EE0929904DA04B05C302B0E68D299A70818956AB615EE8D98DD6F2B,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-1999-A-006,derived/scale/papers/CUMCM-1999-A-006,1999,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,6,6,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,6,1,0,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,derived/scale/papers/CUMCM-1999-A-006/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,1999年数学建模国赛真题+优秀论文/1999年国赛优秀论文/1999A：自动化车床管理（2）.pdf,1EA295F860370EF0100DF5671619E75F4624C54AF13427D55E4EC631053F25CD,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-1999-A-007,derived/scale/papers/CUMCM-1999-A-007,1999,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,5,5,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,5,1,0,1D9182549363CD07A8F3D657C2AD60D5197D3991577AD22ACB1BFC0A2C456E59,derived/scale/papers/CUMCM-1999-A-007/paper.md,1D9182549363CD07A8F3D657C2AD60D5197D3991577AD22ACB1BFC0A2C456E59,1999年数学建模国赛真题+优秀论文/1999年国赛优秀论文/1999A：自动化车床管理建模分析.pdf,A76062C58F420D3AEC27B8B2F395398ADBBCCB2DA1CD1273BD721B4057240631,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-1999-A-008,derived/scale/papers/CUMCM-1999-A-008,1999,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,10,10,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,10,1,0,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,derived/scale/papers/CUMCM-1999-A-008/paper.md,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,1999年数学建模国赛真题+优秀论文/1999年国赛优秀论文/1999A：自动化车床最优刀具检测更换模型.pdf,38FE932B26C58644E9760A983C109B08E910A7CD95DA9F3D41F3E28E6462AE71,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-1999-B-001,derived/scale/papers/CUMCM-1999-B-001,1999,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,7,7,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,7,1,0,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,derived/scale/papers/CUMCM-1999-B-001/paper.md,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,1999年数学建模国赛真题+优秀论文/1999年国赛优秀论文/1999B：钻井布局问题评述.pdf,DABADD2C7CCE310B927FBACF000A8B6B9BF370773DB7C2AF11000C960DA6930B,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-1999-B-002,derived/scale/papers/CUMCM-1999-B-002,1999,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,7,7,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,7,1,0,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,derived/scale/papers/CUMCM-1999-B-002/paper.md,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,1999年数学建模国赛真题+优秀论文/1999年国赛优秀论文/1999B：钻井布局的设计.pdf,987DC0B7CD2DB40ADE3BF70B834F0ECE90B77BDECF647E625C464AD2E3A18DE9,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-1999-B-003,derived/scale/papers/CUMCM-1999-B-003,1999,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,6,6,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,3,0,3,1,0,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,derived/scale/papers/CUMCM-1999-B-003/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,1999年数学建模国赛真题+优秀论文/1999年国赛优秀论文/1999B：钻井布局.pdf,E837A050E1F8C8FBACEF5C9614A37002858951C7AD98B2E2F051456B010AC568,1,1,1,1,CONFIRMED_DEFECTIVE,FORMAL_ARTIFACT_PAGE_CONTENT_MISSING,1,FORMAL_BODY_RECONSTRUCTION_SERIALIZATION,0,1,HIGH,Confirmed by existing G11 selected-page PNG/excerpt evidence; 9 confirmed identities also retain additional unresolved marker-only pages.
CUMCM-1999-B-004,derived/scale/papers/CUMCM-1999-B-004,1999,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,7,7,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,7,1,0,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,derived/scale/papers/CUMCM-1999-B-004/paper.md,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,1999年数学建模国赛真题+优秀论文/1999年国赛优秀论文/1999B：钻井布局的数学模型.pdf,77236AD4159C4C496D375BDE74E0DCB91E2462F3C88FABC393B1863AC119131B,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-1999-B-005,derived/scale/papers/CUMCM-1999-B-005,1999,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,10,10,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,10,1,0,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,derived/scale/papers/CUMCM-1999-B-005/paper.md,D2C2B9A9C3053CBA6E8268335CA5BE7D0214F512AC81C7C8AE6302E692F1088E,1999年数学建模国赛真题+优秀论文/1999年国赛优秀论文/1999B：钻井布局模型.pdf,41F221B3A0D6330F66AC2FA56787CFE553D6B9ED7191A5F64DAF2F4FE3D868F2,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-1999-C-001,derived/scale/papers/CUMCM-1999-C-001,1999,C,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,7,7,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,7,1,0,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,derived/scale/papers/CUMCM-1999-C-001/paper.md,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,1999年数学建模国赛真题+优秀论文/1999年国赛优秀论文/1999C：煤矸石堆积模型.pdf,FD17ED40C59779200ED16509B7A56CFE60AB7492691994722E4A9F870A55915E,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-1999-C-002,derived/scale/papers/CUMCM-1999-C-002,1999,C,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,6,6,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,6,1,0,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,derived/scale/papers/CUMCM-1999-C-002/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,1999年数学建模国赛真题+优秀论文/1999年国赛优秀论文/1999C：煤矸石堆积经费问题的几点讨论.pdf,81CB981491CCE90C199762762D5C78A822FEAD102CBC2B3804C516EEB4596D56,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-1999-C-003,derived/scale/papers/CUMCM-1999-C-003,1999,C,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,6,6,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,6,1,0,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,derived/scale/papers/CUMCM-1999-C-003/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,1999年数学建模国赛真题+优秀论文/1999年国赛优秀论文/1999C：煤矸石堆积问题的解答及引出的思考.pdf,9B9598BBDB16239E94BD0C65F95282B417603644F4DD3715F5B453E213A109FD,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2000-A-001,derived/scale/papers/CUMCM-2000-A-001,2000,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,5,5,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,5,1,0,1D9182549363CD07A8F3D657C2AD60D5197D3991577AD22ACB1BFC0A2C456E59,derived/scale/papers/CUMCM-2000-A-001/paper.md,1D9182549363CD07A8F3D657C2AD60D5197D3991577AD22ACB1BFC0A2C456E59,2000年数学建模国赛真题+优秀论文/2000年国赛优秀论文/2000A：DNA序列中的结构与简化模型.pdf,2E34A9B0F2BBFFE14B0DAE78906E463A70E1E14041EDE10610D743EA3F0A3D70,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2000-A-002,derived/scale/papers/CUMCM-2000-A-002,2000,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,8,8,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,8,1,0,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,derived/scale/papers/CUMCM-2000-A-002/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,2000年数学建模国赛真题+优秀论文/2000年国赛优秀论文/2000A：DNA序列分类的数学模型.pdf,AA35D645756CC6A9BDD408BB7B0FDE384D1B769E1D6A643A6239C20563687019,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2000-A-003,derived/scale/papers/CUMCM-2000-A-003,2000,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,7,7,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,7,1,0,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,derived/scale/papers/CUMCM-2000-A-003/paper.md,845EAC42B8D7C797245E742A556F6F7B87F8594979C758FB43031CD6D48DB563,2000年数学建模国赛真题+优秀论文/2000年国赛优秀论文/2000A：关于DNA序列分类问题的模型.pdf,2C0F27DE600CEBFCF375ABB97BD39193A10486E810E46DD1A5EA0734DD1413E5,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2000-A-004,derived/scale/papers/CUMCM-2000-A-004,2000,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,8,8,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,8,1,0,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,derived/scale/papers/CUMCM-2000-A-004/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,2000年数学建模国赛真题+优秀论文/2000年国赛优秀论文/2000A：DNA序列的分类.pdf,D192D4A8AB1379DF1B76EC2747B54CD2681D89ABE93B325C4509BCD4774F6B70,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2000-A-005,derived/scale/papers/CUMCM-2000-A-005,2000,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,9,9,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,3,0,6,1,0,1C2FC324063A906FF208763D2826E0A769B059290333B0542241C22CD9C91DE8,derived/scale/papers/CUMCM-2000-A-005/paper.md,1C2FC324063A906FF208763D2826E0A769B059290333B0542241C22CD9C91DE8,2000年数学建模国赛真题+优秀论文/2000年国赛优秀论文/2000A：DNA分类模型.pdf,FB22E1231902AA036AE4EA61EA9948CA636F2B780A29A5AD487B092251B25EA0,1,1,1,1,CONFIRMED_DEFECTIVE,FORMAL_ARTIFACT_PAGE_CONTENT_MISSING,1,FORMAL_BODY_RECONSTRUCTION_SERIALIZATION,0,1,HIGH,Confirmed by existing G11 selected-page PNG/excerpt evidence; 9 confirmed identities also retain additional unresolved marker-only pages.
CUMCM-2000-A-006,derived/scale/papers/CUMCM-2000-A-006,2000,A,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,9,9,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,9,1,0,1C2FC324063A906FF208763D2826E0A769B059290333B0542241C22CD9C91DE8,derived/scale/papers/CUMCM-2000-A-006/paper.md,1C2FC324063A906FF208763D2826E0A769B059290333B0542241C22CD9C91DE8,2000年数学建模国赛真题+优秀论文/2000年国赛优秀论文/2000A：DNA序列的分类模型.pdf,5528D87476102142BB539FCAF2866194D573E2F569EDEE683AE1EA25131824CA,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2000-B-001,derived/scale/papers/CUMCM-2000-B-001,2000,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,4,4,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,4,1,0,747914D495F481AEA94B89B6481B5B807695DFAC4C1C281DE639E2F58A4F0997,derived/scale/papers/CUMCM-2000-B-001/paper.md,747914D495F481AEA94B89B6481B5B807695DFAC4C1C281DE639E2F58A4F0997,2000年数学建模国赛真题+优秀论文/2000年国赛优秀论文/2000B：管道订购与运输问题.pdf,928130C1395319B8BB1B9877F91E08B6C53978ABE4FABB553B98041834D0DF1C,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2000-B-002,derived/scale/papers/CUMCM-2000-B-002,2000,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,4,4,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,4,1,0,747914D495F481AEA94B89B6481B5B807695DFAC4C1C281DE639E2F58A4F0997,derived/scale/papers/CUMCM-2000-B-002/paper.md,747914D495F481AEA94B89B6481B5B807695DFAC4C1C281DE639E2F58A4F0997,2000年数学建模国赛真题+优秀论文/2000年国赛优秀论文/2000B：管道订购和运输.pdf,576816C48E5D4E6B48C805842BA104AEFE6600A11D4EE442BEB1996EABE3DD8A,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2000-B-003,derived/scale/papers/CUMCM-2000-B-003,2000,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,6,6,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,6,1,0,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,derived/scale/papers/CUMCM-2000-B-003/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,2000年数学建模国赛真题+优秀论文/2000年国赛优秀论文/2000B：一类运输问题的建模.pdf,AF422606A8FB74F50D39DECF7C7E6525E86C93BAE396787BAFDAAD0137986B8B,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2000-B-004,derived/scale/papers/CUMCM-2000-B-004,2000,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,4,4,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,4,1,0,747914D495F481AEA94B89B6481B5B807695DFAC4C1C281DE639E2F58A4F0997,derived/scale/papers/CUMCM-2000-B-004/paper.md,747914D495F481AEA94B89B6481B5B807695DFAC4C1C281DE639E2F58A4F0997,2000年数学建模国赛真题+优秀论文/2000年国赛优秀论文/2000B：钢管订购和运输策略.pdf,35E3A4582B1DFB5499A6AACA6153DADB175C9A5C6EE8299EDC2731D90CBF5975,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2000-B-005,derived/scale/papers/CUMCM-2000-B-005,2000,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,8,8,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,8,1,0,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,derived/scale/papers/CUMCM-2000-B-005/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,2000年数学建模国赛真题+优秀论文/2000年国赛优秀论文/2000B：钢管的订购和运输解答模型.pdf,62EABCDF2FD130013F86DC1C638846661E127B7B7B3C3107C38F10DBB8BBA10A,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2000-B-006,derived/scale/papers/CUMCM-2000-B-006,2000,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,6,6,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,6,1,0,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,derived/scale/papers/CUMCM-2000-B-006/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,2000年数学建模国赛真题+优秀论文/2000年国赛优秀论文/2000B：钢管的订购和运输.pdf,CC9509E9ACB2DC3135E9C37FF3240B82E0602930514B555881ABC41B023F6738,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2000-B-007,derived/scale/papers/CUMCM-2000-B-007,2000,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,6,6,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,6,1,0,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,derived/scale/papers/CUMCM-2000-B-007/paper.md,3556B4100929F4D56319AA760B104EE0CA947F3D5B03F13F7A0DF601179225BE,2000年数学建模国赛真题+优秀论文/2000年国赛优秀论文/2000B：一类运输问题的建模1.pdf,2F646E3328A2AE7A98AAF84EB23BC9105A588A25EFF75C4E7F04FD8ABAB23E7A,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2000-B-008,derived/scale/papers/CUMCM-2000-B-008,2000,B,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,5,5,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,5,1,0,1D9182549363CD07A8F3D657C2AD60D5197D3991577AD22ACB1BFC0A2C456E59,derived/scale/papers/CUMCM-2000-B-008/paper.md,1D9182549363CD07A8F3D657C2AD60D5197D3991577AD22ACB1BFC0A2C456E59,2000年数学建模国赛真题+优秀论文/2000年国赛优秀论文/2000B：订购和运输钢管的最优方案.pdf,C8BEA21E1D4C7E419611D42EEAA75DBDD64C89EE6A4AD7FE71988E6B1C21B8EA,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2000-C-001,derived/scale/papers/CUMCM-2000-C-001,2000,C,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,8,8,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,8,1,0,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,derived/scale/papers/CUMCM-2000-C-001/paper.md,A77C45CA4996F487E50554AFAD7BFE22E0C6D461B26680CBB4AB637D01230D7C,2000年数学建模国赛真题+优秀论文/2000年国赛优秀论文/2000C：飞越北极的数学模型 (2).pdf,62544533E41E9C720FFB383DAB90B099CC7DAD5E9290B892470C3BE782D5FA69,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
CUMCM-2000-C-002,derived/scale/papers/CUMCM-2000-C-002,2000,C,OTHER_FORMAL_DERIVED,PDF->pdf-inspector/native-markdown->Q0 per-page normalization->source_page marker assembly->paper.md,3,3,1,0,PAGE_LOCAL_STRICT_BOUNDARY,1,0,0,0,3,1,0,750BD75CEFFE5D543A1A964F76D8BC65F0B6D50162147B5966FC514A31D8227D,derived/scale/papers/CUMCM-2000-C-002/paper.md,750BD75CEFFE5D543A1A964F76D8BC65F0B6D50162147B5966FC514A31D8227D,2000年数学建模国赛真题+优秀论文/2000年国赛优秀论文/2000C：航程计算的数学模型.pdf,14693C3541FED988CB9DD335005DB7C7A551F93416BCD0ADF632945F69A25539,1,1,1,1,STILL_UNRESOLVED,UNRESOLVED_MARKER_ONLY_PAGE_CONTENT_CLASSIFICATION,0,UNRESOLVED,0,0,LOW,No existing page-level source evidence establishes substantive content or a legitimate blank-page explanation; retain unresolved.
