paper_id,year,problem,subject_type,artifact_eligible,quality,primary_file,extraction_input_path,artifact_status,deferred_reason
CUMCM-2018-C-003,2018,C,PAPER,1,Q0,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018C：基于 RFMT 模型的百货商场会员画像描绘.pdf,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018C：基于 RFMT 模型的百货商场会员画像描绘.pdf,PASS,
CUMCM-2018-D-002,2018,D,PAPER,1,Q0,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018D：确定汽车装配顺序问题的算法.pdf,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018D：确定汽车装配顺序问题的算法.pdf,PASS,
CUMCM-2018-D-003,2018,D,PAPER,1,Q0,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018D：汽车总装线配置方案.pdf,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018D：汽车总装线配置方案.pdf,PASS,
CUMCM-2018-D-004,2018,D,PAPER,1,Q2,2018年数学建模国赛真题+优秀论文/2018年优秀论文/2018D：汽车总装线配置的优化模型研究.pdf,derived/scale/pdf_ocr/CUMCM-2018-D-004.readable.pdf,PASS,
CUMCM-2019-A-002,2019,A,PAPER,1,Q3,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019A：高压油管的压强控制.pdf,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019A：高压油管的压强控制.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2019-A-003,2019,A,PAPER,1,Q3,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019A：基于数值模拟的高压油管压力控制模型.pdf,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019A：基于数值模拟的高压油管压力控制模型.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2019-A-004,2019,A,PAPER,1,Q3,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019A：高压油管压力波动的稳定控制.pdf,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019A：高压油管压力波动的稳定控制.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2019-B-001,2019,B,PAPER,1,Q3,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019B：同心鼓最佳协作策略的研究.pdf,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019B：同心鼓最佳协作策略的研究.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2019-B-002,2019,B,PAPER,1,Q3,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019B：同心鼓“同心协力”策略探究.pdf,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019B：同心鼓“同心协力”策略探究.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2019-B-004,2019,B,PAPER,1,Q3,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019B：同心鼓运动模型的理论分析与策略研究.pdf,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019B：同心鼓运动模型的理论分析与策略研究.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2019-C-001,2019,C,PAPER,1,Q3,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019C：机场的出租车问题.pdf,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019C：机场的出租车问题.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2019-C-002,2019,C,PAPER,1,Q3,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019C：基于系统模拟的机场出租车决策与安排模型.pdf,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019C：基于系统模拟的机场出租车决策与安排模型.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2019-C-004,2019,C,PAPER,1,Q3,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019C：机场出租车司机综合决策及机场出租车管理模型.pdf,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019C：机场出租车司机综合决策及机场出租车管理模型.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2019-E-001,2019,E,PAPER,1,Q3,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019E：薄利多销销售策略的模型研究分析.pdf,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019E：薄利多销销售策略的模型研究分析.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2019-E-002,2019,E,PAPER,1,Q3,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019E：基于打折力度概念的“薄利多销”模型.pdf,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019E：基于打折力度概念的“薄利多销”模型.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2019-E-004,2019,E,PAPER,1,Q3,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019E：“薄利多销”分析.pdf,2019年数学建模国赛真题+优秀论文/2019年优秀论文/2019E：“薄利多销”分析.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2020-A-001,2020,A,PAPER,1,Q3,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020A：回焊炉温曲线优化控制.pdf,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020A：回焊炉温曲线优化控制.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2020-A-002,2020,A,PAPER,1,Q3,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020A：基于维热传导方程的炉温曲线机理模型研究.pdf,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020A：基于维热传导方程的炉温曲线机理模型研究.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2020-A-004,2020,A,PAPER,1,Q3,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020A：基于一维热传导方程的回焊炉炉温模型.pdf,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020A：基于一维热传导方程的回焊炉炉温模型.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2020-B-001,2020,B,PAPER,1,Q3,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020B：穿越沙漠游戏中的玩家行为决策问题.pdf,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020B：穿越沙漠游戏中的玩家行为决策问题.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2020-B-002,2020,B,PAPER,1,Q3,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020B：基于动态规划、统计分析、静态博弈的穿越沙漠游戏策咯设计.pdf,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020B：基于动态规划、统计分析、静态博弈的穿越沙漠游戏策咯设计.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2020-B-004,2020,B,PAPER,1,Q3,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020B：穿越沙漠游戏下玩家的最优策略模型.pdf,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020B：穿越沙漠游戏下玩家的最优策略模型.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2020-B-005,2020,B,PAPER,1,Q3,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020B：穿越沙漠游戏最佳策略模型的研究与构建.pdf,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020B：穿越沙漠游戏最佳策略模型的研究与构建.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2020-C-001,2020,C,PAPER,1,Q3,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020C：银行对中小微企业的信贷决策分析.pdf,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020C：银行对中小微企业的信贷决策分析.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2020-C-002,2020,C,PAPER,1,Q3,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020C：银行对中小微企业的信贷策略.pdf,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020C：银行对中小微企业的信贷策略.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2020-C-003,2020,C,PAPER,1,Q3,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020C：针对中小微企业最优信贷决策研究.pdf,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020C：针对中小微企业最优信贷决策研究.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2020-D-001,2020,D,PAPER,1,Q3,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020D：接触式轮廓仪校准问题.pdf,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020D：接触式轮廓仪校准问题.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2020-D-003,2020,D,PAPER,1,Q3,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020D：接触式轮廓仪的自动标注数学模型研究.pdf,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020D：接触式轮廓仪的自动标注数学模型研究.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2020-D-004,2020,D,PAPER,1,Q3,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020D：基于梯度下降的决策树算法与非线性规划的信贷风险评估与信贷策略模型.pdf,2020年数学建模国赛真题+优秀论文/2020年优秀论文/2020D：基于梯度下降的决策树算法与非线性规划的信贷风险评估与信贷策略模型.pdf,DEFERRED,DEFERRED_REPAIR_REQUIRED
CUMCM-2024-A-001,2024,A,PAPER,1,Q0,2024年数学建模国赛真题+优秀论文/2024真题/A题/A题.pdf,2024年数学建模国赛真题+优秀论文/2024真题/A题/A题.pdf,PASS,
CUMCM-2024-B-001,2024,B,PAPER,1,Q0,2024年数学建模国赛真题+优秀论文/2024真题/B题/B题.pdf,2024年数学建模国赛真题+优秀论文/2024真题/B题/B题.pdf,PASS,
CUMCM-2024-C-001,2024,C,PAPER,1,Q0,2024年数学建模国赛真题+优秀论文/2024真题/C题/C题.pdf,2024年数学建模国赛真题+优秀论文/2024真题/C题/C题.pdf,PASS,
CUMCM-2024-D-001,2024,D,PAPER,1,Q0,2024年数学建模国赛真题+优秀论文/2024真题/D题/D题.pdf,2024年数学建模国赛真题+优秀论文/2024真题/D题/D题.pdf,PASS,
CUMCM-2024-E-001,2024,E,PAPER,1,Q0,2024年数学建模国赛真题+优秀论文/2024真题/E题/E题.pdf,2024年数学建模国赛真题+优秀论文/2024真题/E题/E题.pdf,PASS,
